Name,Rating,Games,Result,Moves,CPL,MM,Sort Score,Analysis
Artyom Timofeev,2611,18,10,603,33,57,24,B
Artyom Timofeev,2611,18,10,603,29,59,30,C
Artyom Timofeev,2611,18,10,603,28,59,31,D
Denis Frolov,2401,9,2.5,298,39,46,7,A
Denis Frolov,2401,9,2.5,298,37,51,14,B
Denis Frolov,2401,9,2.5,298,36,51,15,C
Denis Frolov,2401,9,2.5,298,36,51,15,D
Andrey Shariyazdanov,2575,9,4.5,267,34,54,20,A
Andrey Shariyazdanov,2575,9,4.5,267,31,58,27,B
Andrey Shariyazdanov,2575,9,4.5,267,32,53,21,C
Andrey Shariyazdanov,2575,9,4.5,267,28,57,29,D
Semen I. Dvoirys,2612,9,5,264,42,55,13,A
Semen I. Dvoirys,2612,9,5,264,36,54,18,D
Denis Khismatullin,2537,9,5,334,62,55,-7,A
Denis Khismatullin,2537,9,5,334,57,57,0,C
Denis Khismatullin,2537,9,5,334,55,56,1,D
Tatiana Shadrina,2379,11,5.5,498,39,56,17,A
Tatiana Shadrina,2379,11,5.5,498,34,56,22,C
Tatiana Shadrina,2379,11,5.5,498,34,55,21,D
Sergey I. Solovjov,2458,9,3.5,364,45,56,11,A
Sergey I. Solovjov,2458,9,3.5,364,41,56,15,C
Sergey I. Solovjov,2458,9,3.5,364,40,58,18,D
Evgeny Alekseev,2616,9,4.5,282,39,54,15,A
Evgeny Alekseev,2616,9,4.5,282,42,54,12,D
Vladimir Dobrov,2477,9,3.5,313,52,52,0,A
Vladimir Dobrov,2477,9,3.5,313,45,52,7,D
Yuri Yakovich,2596,9,5,251,32,53,21,A
Yuri Yakovich,2596,9,5,251,31,52,21,D
Konstantin Landa,2550,9,5,209,39,47,8,A
Konstantin Landa,2550,9,5,209,32,55,23,D
Evgeny Shaposhnikov,2559,9,4.5,280,33,57,24,A
Evgeny Shaposhnikov,2559,9,4.5,280,33,56,23,C
Evgeny Shaposhnikov,2559,9,4.5,280,30,60,30,D
Vitaly Tseshkovsky,2577,19,8.5,731,39,52,13,A
Vitaly Tseshkovsky,2577,19,8.5,731,35,55,20,C
Vitaly Tseshkovsky,2577,19,8.5,731,33,56,23,D
Pavel Smirnov,2601,8,5.5,361,31,61,30,A
Pavel Smirnov,2601,8,5.5,361,29,62,33,C
Pavel Smirnov,2601,8,5.5,361,25,61,36,D
Sergei Iskusnyh,2507,9,3.5,283,50,53,3,A
Sergei Iskusnyh,2507,9,3.5,283,48,58,10,D
Sergej Silivanov,2291,9,1,268,56,50,-6,A
Sergej Silivanov,2291,9,1,268,58,47,-11,D
Maksim Shapovalenko,2230,9,1,266,69,49,-20,A
Maksim Shapovalenko,2230,9,1,266,62,50,-12,D
Evgeny Bareev,2715,10,5,319,36,54,18,A
Evgeny Bareev,2715,10,5,319,32,56,24,B
Evgeny Bareev,2715,10,5,319,29,56,27,C
Evgeny Bareev,2715,10,5,319,30,57,27,D
Alexey Dreev,2698,17,11,519,36,55,19,A
Alexey Dreev,2698,17,11,519,32,56,24,B
Alexey Dreev,2698,17,11,519,28,58,30,C
Alexey Dreev,2698,17,11,519,27,60,33,D
Valerij Popov,2547,9,5.5,313,32,58,26,A
Valerij Popov,2547,9,5.5,313,26,62,36,D
Pavel V. Tregubov,2636,9,5,310,30,57,27,A
Pavel V. Tregubov,2636,9,5,310,28,59,31,D
Oleg Loskutov,2433,9,2.5,310,38,57,19,A
Oleg Loskutov,2433,9,2.5,310,35,57,22,C
Oleg Loskutov,2433,9,2.5,310,34,59,25,D
Alexander Morozevich,2758,10,5,394,28,64,36,A
Alexander Morozevich,2758,10,5,394,25,62,37,C
Alexander Morozevich,2758,10,5,394,25,65,40,D
Alexander Motylev,2651,18,11,788,30,57,27,A
Alexander Motylev,2651,18,11,788,26,59,33,C
Alexander Motylev,2651,18,11,788,25,59,34,D
Ian Nepomniachtchi,2445,9,4,336,42,52,10,A
Ian Nepomniachtchi,2445,9,4,336,38,54,16,D
Denis Yevseev,2580,9,4.5,237,39,48,9,A
Denis Yevseev,2580,9,4.5,237,36,53,17,C
Denis Yevseev,2580,9,4.5,237,35,54,19,D
Evgenija Ovod,2386,11,7,492,41,55,14,A
Evgenija Ovod,2386,11,7,492,32,56,24,C
Evgenija Ovod,2386,11,7,492,29,58,29,D
Mikhail Ulibin,2579,9,4,424,34,54,20,A
Mikhail Ulibin,2579,9,4,424,29,55,26,D
Evgenij Gajsin,2404,9,4.5,306,40,59,19,A
Evgenij Gajsin,2404,9,4.5,306,38,58,20,C
Evgenij Gajsin,2404,9,4.5,306,36,59,23,D
Sergey Ionov,2538,9,4.5,274,57,49,-8,A
Sergey Ionov,2538,9,4.5,274,49,51,2,D
Sergey Dolmatov,2573,8,3.5,198,36,46,10,A
Sergey Dolmatov,2573,8,3.5,198,38,51,13,C
Sergey Dolmatov,2573,8,3.5,198,39,49,10,D
Ekaterina Korbut,2443,11,7,476,41,52,11,A
Ekaterina Korbut,2443,11,7,476,34,53,19,C
Ekaterina Korbut,2443,11,7,476,34,54,20,D
Ekaterina Kovalevskaya,2448,11,3.5,506,38,55,17,A
Ekaterina Kovalevskaya,2448,11,3.5,506,37,56,19,C
Ekaterina Kovalevskaya,2448,11,3.5,506,38,54,16,D
Andrei Kharlov,2593,7,4,224,37,54,17,A
Andrei Kharlov,2593,7,4,224,28,57,29,D
Ildar Khairullin,2481,9,4,276,38,56,18,A
Ildar Khairullin,2481,9,4,276,35,59,24,D
Vladimir Epishin,2599,19,10.5,650,37,51,14,A
Vladimir Epishin,2599,19,10.5,650,31,53,22,C
Vladimir Epishin,2599,19,10.5,650,30,54,24,D
Natalija Pogonina,2462,11,6,517,39,52,13,A
Natalija Pogonina,2462,11,6,517,37,56,19,C
Natalija Pogonina,2462,11,6,517,37,57,20,D
Vladimir Belov,2543,9,4.5,293,40,54,14,A
Vladimir Belov,2543,9,4.5,293,30,55,25,D
Tatiana Stepovaia,2375,11,5,593,44,54,10,A
Tatiana Stepovaia,2375,11,5,593,42,54,12,C
Tatiana Stepovaia,2375,11,5,593,42,53,11,D
Elena Tairova,2391,11,7,561,45,50,5,A
Elena Tairova,2391,11,7,561,44,54,10,C
Elena Tairova,2391,11,7,561,43,54,11,D
Mikhail Kobalia,2630,9,5,384,45,51,6,A
Mikhail Kobalia,2630,9,5,384,39,52,13,C
Mikhail Kobalia,2630,9,5,384,41,50,9,D
Andrei Belozerov,2552,9,5,357,27,50,23,A
Andrei Belozerov,2552,9,5,357,24,53,29,C
Andrei Belozerov,2552,9,5,357,25,55,30,D
Sergey Ivanov,2546,8,5,286,38,48,10,A
Sergey Ivanov,2546,8,5,286,34,50,16,C
Sergey Ivanov,2546,8,5,286,33,52,19,D
Alexey Kuzmin,2567,8,3.5,290,32,59,27,A
Alexey Kuzmin,2567,8,3.5,290,25,64,39,C
Alexey Kuzmin,2567,8,3.5,290,26,63,37,D
Maxim Novikov,2426,9,3,258,57,48,-9,A
Maxim Novikov,2426,9,3,258,48,53,5,D
Maxim Sorokin,2554,9,5,352,31,55,24,A
Maxim Sorokin,2554,9,5,352,27,58,31,D
Evgeny Romanov,2392,9,5,214,39,53,14,A
Evgeny Romanov,2392,9,5,214,34,53,19,D
Ruslan Shcherbakov,2564,9,4,241,39,56,17,A
Ruslan Shcherbakov,2564,9,4,241,37,56,19,C
Ruslan Shcherbakov,2564,9,4,241,36,55,19,D
Igor Kurnosov,2543,9,4,359,40,52,12,A
Igor Kurnosov,2543,9,4,359,33,56,23,D
Sergey Volkov,2629,9,4.5,363,43,48,5,A
Sergey Volkov,2629,9,4.5,363,40,52,12,C
Sergey Volkov,2629,9,4.5,363,41,50,9,D
Igor Yagupov,2441,9,4,344,36,59,23,A
Igor Yagupov,2441,9,4,344,32,58,26,D
Svetlana Matveeva,2434,11,5.5,516,40,52,12,A
Svetlana Matveeva,2434,11,5.5,516,37,53,16,C
Svetlana Matveeva,2434,11,5.5,516,38,54,16,D
Tatiana Kosintseva,2492,10,6.5,401,41,55,14,A
Tatiana Kosintseva,2492,10,6.5,401,34,57,23,C
Tatiana Kosintseva,2492,10,6.5,401,34,56,22,D
Vladimir Kosyrev,2529,9,5,148,36,56,20,A
Vladimir Kosyrev,2529,9,5,148,30,58,28,C
Vladimir Kosyrev,2529,9,5,148,28,56,28,D
Alexander Galkin,2602,8,4,194,35,57,22,A
Alexander Galkin,2602,8,4,194,29,60,31,D
Alexander Grischuk,2704,9,5.5,281,45,45,0,A
Alexander Grischuk,2704,9,5.5,281,37,47,10,C
Alexander Grischuk,2704,9,5.5,281,36,49,13,D
Dmitry Jakovenko,2582,8,5.5,286,40,56,16,A
Dmitry Jakovenko,2582,8,5.5,286,34,61,27,C
Dmitry Jakovenko,2582,8,5.5,286,31,62,31,D
Valeri Yandemirov,2494,9,3.5,214,47,56,9,A
Valeri Yandemirov,2494,9,3.5,214,43,53,10,D
Ernesto Inarkiev,2595,9,6,309,34,51,17,A
Ernesto Inarkiev,2595,9,6,309,29,56,27,C
Ernesto Inarkiev,2595,9,6,309,31,55,24,D
Evgeniy Najer,2606,9,5.5,246,45,53,8,A
Evgeniy Najer,2606,9,5.5,246,39,55,16,C
Evgeniy Najer,2606,9,5.5,246,38,54,16,D
Sergei Yudin,2425,8,3.5,237,36,55,19,A
Sergei Yudin,2425,8,3.5,237,30,58,28,D
Alexey Korotylev,2596,19,10.5,652,40,53,13,A
Alexey Korotylev,2596,19,10.5,652,35,54,19,C
Alexey Korotylev,2596,19,10.5,652,37,53,16,D
Olga Girya,2338,11,4,460,42,53,11,A
Olga Girya,2338,11,4,460,38,57,19,C
Olga Girya,2338,11,4,460,37,56,19,D
Vladimir Burmakin,2571,9,4,363,39,49,10,A
Vladimir Burmakin,2571,9,4,363,36,56,20,C
Vladimir Burmakin,2571,9,4,363,35,59,24,D
Garry Kasparov,2813,10,7.5,411,32,60,28,A
Garry Kasparov,2813,10,7.5,411,27,59,32,C
Garry Kasparov,2813,10,7.5,411,27,62,35,D
Dmitry Andreikin,2418,9,5,224,37,53,16,A
Dmitry Andreikin,2418,9,5,224,32,54,22,D
Petr Kiriakov,2568,8,3.5,227,44,46,2,A
Petr Kiriakov,2568,8,3.5,227,43,49,6,D
Nikolay Nazarov,2256,9,0.5,290,56,48,-8,A
Nikolay Nazarov,2256,9,0.5,290,44,51,7,C
Nikolay Nazarov,2256,9,0.5,290,46,49,3,D
Vadim Zvjaginsev,2654,9,5.5,167,36,53,17,A
Vadim Zvjaginsev,2654,9,5.5,167,27,64,37,C
Vadim Zvjaginsev,2654,9,5.5,167,25,64,39,D
Alexander Rustemov,2593,9,5.5,325,39,50,11,A
Alexander Rustemov,2593,9,5.5,325,30,54,24,C
Alexander Rustemov,2593,9,5.5,325,28,54,26,D
Evgeny Gleizerov,2592,9,2.5,203,60,53,-7,A
Evgeny Gleizerov,2592,9,2.5,203,54,56,2,D
Alexei Kornev,2582,9,4,335,34,56,22,A
Alexei Kornev,2582,9,4,335,33,56,23,D
Valerij Filippov,2639,9,5,289,40,56,16,A
Valerij Filippov,2639,9,5,289,41,54,13,C
Valerij Filippov,2639,9,5,289,35,52,17,D
Alexandre Danin,2332,9,4,385,47,53,6,A
Alexandre Danin,2332,9,4,385,40,55,15,D
Valery A Loginov,2516,9,4,387,38,56,18,A
Valery A Loginov,2516,9,4,387,37,56,19,C
Valery A Loginov,2516,9,4,387,31,58,27,D
Dmitry Bocharov,2567,9,5.5,228,53,57,4,A
Dmitry Bocharov,2567,9,5.5,228,41,59,18,C
Dmitry Bocharov,2567,9,5.5,228,45,56,11,D
Alexander Lastin,2622,7,3.5,215,45,48,3,A
Alexander Lastin,2622,7,3.5,215,35,58,23,D
Sergei Rublevsky,2671,8,4.5,260,33,56,23,A
Sergei Rublevsky,2671,8,4.5,260,28,60,32,D
Pavel Maletin,2423,8,4,255,35,55,20,A
Pavel Maletin,2423,8,4,255,28,58,30,D
Evgeny E. Vorobiov,2552,8,3,180,49,52,3,A
Evgeny E. Vorobiov,2552,8,3,180,41,53,12,C
Evgeny E. Vorobiov,2552,8,3,180,41,56,15,D
Oleg M Romanishin,2605,3,2,84,33,57,24,A
Oleg M Romanishin,2605,3,2,84,34,58,24,B
Oleg M Romanishin,2605,3,2,84,36,58,22,C
Oleg M Romanishin,2605,3,2,84,32,57,25,D
Margeir Petursson,2540,1,0.5,27,24,70,46,A
Margeir Petursson,2540,1,0.5,27,32,56,24,B
Margeir Petursson,2540,1,0.5,27,32,59,27,C
Margeir Petursson,2540,1,0.5,27,34,56,22,D
Alberto David,2425,1,1,53,57,49,-8,A
Alberto David,2425,1,1,53,45,60,15,B
Alberto David,2425,1,1,53,57,53,-4,C
Alberto David,2425,1,1,53,56,49,-7,D
Leonid Yudasin,2625,2,0.5,70,51,56,5,A
Leonid Yudasin,2625,2,0.5,70,51,53,2,B
Leonid Yudasin,2625,2,0.5,70,58,51,-7,C
Leonid Yudasin,2625,2,0.5,70,52,54,2,D
Ruslan Irzhanov,2430,1,0.5,22,35,59,24,A
Ruslan Irzhanov,2430,1,0.5,22,25,59,34,B
Ruslan Irzhanov,2430,1,0.5,22,23,59,36,C
Ruslan Irzhanov,2430,1,0.5,22,25,54,29,D
Julian M Hodgson,2590,1,0.5,22,42,54,12,A
Julian M Hodgson,2590,1,0.5,22,34,54,20,B
Julian M Hodgson,2590,1,0.5,22,28,46,18,C
Julian M Hodgson,2590,1,0.5,22,20,54,34,D
Artur Yusupov,2655,4,2,97,59,44,-15,A
Artur Yusupov,2655,4,2,97,53,46,-7,D
Eugenio Torre,2535,3,1.5,90,44,61,17,A
Eugenio Torre,2535,3,1.5,90,28,69,41,B
Eugenio Torre,2535,3,1.5,90,29,67,38,C
Eugenio Torre,2535,3,1.5,90,30,71,41,D
Evgeny Bareev,2675,3,2,76,19,70,51,A
Evgeny Bareev,2675,3,2,76,18,71,53,B
Evgeny Bareev,2675,3,2,76,19,72,53,C
Evgeny Bareev,2675,3,2,76,22,68,46,D
Giorgi Giorgadze,2565,2,1,57,66,56,-10,A
Giorgi Giorgadze,2565,2,1,57,51,51,0,B
Giorgi Giorgadze,2565,2,1,57,48,54,6,C
Giorgi Giorgadze,2565,2,1,57,49,53,4,D
Marc Santo-Roman,2420,2,0.5,49,62,59,-3,A
Marc Santo-Roman,2420,2,0.5,49,49,61,12,B
Marc Santo-Roman,2420,2,0.5,49,69,55,-14,C
Marc Santo-Roman,2420,2,0.5,49,69,59,-10,D
Viacheslav Dydyshko,2510,2,1.5,52,50,40,-10,A
Viacheslav Dydyshko,2510,2,1.5,52,35,48,13,C
Viacheslav Dydyshko,2510,2,1.5,52,32,46,14,D
Jacek Gdanski,2505,1,0.5,22,46,50,4,A
Jacek Gdanski,2505,1,0.5,22,27,46,19,B
Jacek Gdanski,2505,1,0.5,22,27,54,27,C
Jacek Gdanski,2505,1,0.5,22,25,46,21,D
Yasser Seirawan,2585,1,0.5,22,34,54,20,A
Yasser Seirawan,2585,1,0.5,22,24,68,44,B
Yasser Seirawan,2585,1,0.5,22,27,68,41,C
Yasser Seirawan,2585,1,0.5,22,24,73,49,D
Peter Leko,2555,1,0.5,22,12,73,61,A
Peter Leko,2555,1,0.5,22,18,64,46,B
Peter Leko,2555,1,0.5,22,18,77,59,C
Peter Leko,2555,1,0.5,22,19,77,58,D
Espen Agdestein,2330,1,0.5,35,74,43,-31,A
Espen Agdestein,2330,1,0.5,35,59,46,-13,B
Espen Agdestein,2330,1,0.5,35,71,46,-25,C
Espen Agdestein,2330,1,0.5,35,51,54,3,D
Sune Berg Hansen,2440,1,0.5,35,69,43,-26,A
Sune Berg Hansen,2440,1,0.5,35,58,46,-12,B
Sune Berg Hansen,2440,1,0.5,35,73,43,-30,C
Sune Berg Hansen,2440,1,0.5,35,67,43,-24,D
Paul Van Der Sterren,2605,3,1.5,104,28,62,34,A
Paul Van Der Sterren,2605,3,1.5,104,26,65,39,B
Paul Van Der Sterren,2605,3,1.5,104,22,63,41,C
Paul Van Der Sterren,2605,3,1.5,104,23,62,39,D
Jon S Speelman,2605,2,1.5,75,14,71,57,A
Jon S Speelman,2605,2,1.5,75,16,67,51,B
Jon S Speelman,2605,2,1.5,75,15,72,57,C
Jon S Speelman,2605,2,1.5,75,9,73,64,D
Olav Sepp,2470,1,0,40,81,40,-41,A
Olav Sepp,2470,1,0,40,72,38,-34,B
Olav Sepp,2470,1,0,40,67,35,-32,C
Olav Sepp,2470,1,0,40,67,40,-27,D
Garry Kasparov,2815,9,6,247,47,53,6,A
Garry Kasparov,2815,9,6,247,45,53,8,B
Garry Kasparov,2815,9,6,247,34,56,22,C
Garry Kasparov,2815,9,6,247,35,54,19,D
Zurab Azmaiparashvili,2575,4,1.5,159,48,50,2,A
Zurab Azmaiparashvili,2575,4,1.5,159,40,48,8,C
Zurab Azmaiparashvili,2575,4,1.5,159,43,52,9,D
Predrag Nikolic,2655,2,1,66,32,61,29,A
Predrag Nikolic,2655,2,1,66,26,65,39,B
Predrag Nikolic,2655,2,1,66,25,62,37,C
Predrag Nikolic,2655,2,1,66,22,61,39,D
Terry Toh,2300,1,0,41,44,56,12,A
Terry Toh,2300,1,0,41,44,46,2,B
Terry Toh,2300,1,0,41,49,51,2,C
Terry Toh,2300,1,0,41,57,37,-20,D
Alexey Dreev,2650,2,1,73,52,48,-4,A
Alexey Dreev,2650,2,1,73,52,42,-10,B
Alexey Dreev,2650,2,1,73,48,45,-3,C
Alexey Dreev,2650,2,1,73,48,42,-6,D
Ivan Sokolov,2625,2,1.5,65,29,55,26,A
Ivan Sokolov,2625,2,1.5,65,31,60,29,B
Ivan Sokolov,2625,2,1.5,65,27,60,33,C
Ivan Sokolov,2625,2,1.5,65,32,57,25,D
Vladimir P Malaniuk,2610,2,0.5,47,71,47,-24,A
Vladimir P Malaniuk,2610,2,0.5,47,70,49,-21,B
Vladimir P Malaniuk,2610,2,0.5,47,74,47,-27,C
Vladimir P Malaniuk,2610,2,0.5,47,71,47,-24,D
Viktor Korchnoi,2615,1,0,22,53,59,6,A
Viktor Korchnoi,2615,1,0,22,77,54,-23,B
Viktor Korchnoi,2615,1,0,22,71,64,-7,C
Viktor Korchnoi,2615,1,0,22,76,59,-17,D
Vladislav Tkachiev,2645,2,1.5,31,82,48,-34,A
Vladislav Tkachiev,2645,2,1.5,31,95,45,-50,B
Vladislav Tkachiev,2645,2,1.5,31,59,55,-4,C
Vladislav Tkachiev,2645,2,1.5,31,53,55,2,D
Vladimir Akopian,2630,3,1.5,99,51,60,9,A
Vladimir Akopian,2630,3,1.5,99,46,60,14,B
Vladimir Akopian,2630,3,1.5,99,36,61,25,C
Vladimir Akopian,2630,3,1.5,99,37,61,24,D
Mihail Marin,2520,3,1,123,51,57,6,A
Mihail Marin,2520,3,1,123,31,56,25,D
Jon L Arnason,2525,2,1.5,51,31,61,30,A
Jon L Arnason,2525,2,1.5,51,20,71,51,C
Jon L Arnason,2525,2,1.5,51,22,69,47,D
Robert Kuczynski,2515,3,1,100,45,53,8,A
Robert Kuczynski,2515,3,1,100,55,44,-11,D
Judit Polgar,2630,7,3.5,258,38,59,21,A
Judit Polgar,2630,7,3.5,258,33,64,31,D
Robert Huebner,2605,1,1,52,13,69,56,A
Robert Huebner,2605,1,1,52,13,69,56,B
Robert Huebner,2605,1,1,52,12,75,63,C
Robert Huebner,2605,1,1,52,8,69,61,D
Kiril Georgiev,2615,2,1,93,14,67,53,A
Kiril Georgiev,2615,2,1,93,13,72,59,B
Kiril Georgiev,2615,2,1,93,18,70,52,C
Kiril Georgiev,2615,2,1,93,20,71,51,D
Alexei Shirov,2710,7,4.5,189,46,50,4,A
Alexei Shirov,2710,7,4.5,189,34,56,22,C
Alexei Shirov,2710,7,4.5,189,32,56,24,D
Lars Bo Hansen,2545,3,1.5,84,53,55,2,A
Lars Bo Hansen,2545,3,1.5,84,36,56,20,C
Lars Bo Hansen,2545,3,1.5,84,34,57,23,D
Nigel D Short,2665,3,1.5,97,62,51,-11,A
Nigel D Short,2665,3,1.5,97,46,53,7,B
Nigel D Short,2665,3,1.5,97,51,54,3,C
Nigel D Short,2665,3,1.5,97,53,49,-4,D
Johann Hjartarson,2585,3,0.5,146,50,52,2,A
Johann Hjartarson,2585,3,0.5,146,35,58,23,C
Johann Hjartarson,2585,3,0.5,146,42,57,15,D
Jeroen Piket,2640,2,2,65,44,62,18,A
Jeroen Piket,2640,2,2,65,25,62,37,B
Jeroen Piket,2640,2,2,65,26,63,37,C
Jeroen Piket,2640,2,2,65,24,63,39,D
Jun Xu,2560,2,1,62,53,56,3,A
Jun Xu,2560,2,1,62,46,60,14,B
Jun Xu,2560,2,1,62,44,60,16,C
Jun Xu,2560,2,1,62,38,58,20,D
Andrei Sokolov,2605,1,0.5,17,64,41,-23,A
Andrei Sokolov,2605,1,0.5,17,55,41,-14,B
Andrei Sokolov,2605,1,0.5,17,40,53,13,C
Andrei Sokolov,2605,1,0.5,17,40,41,1,D
Sergey Zagrebelny,2515,1,0.5,17,62,35,-27,A
Sergey Zagrebelny,2515,1,0.5,17,53,35,-18,B
Sergey Zagrebelny,2515,1,0.5,17,44,41,-3,C
Sergey Zagrebelny,2515,1,0.5,17,38,41,3,D
Christopher Lutz,2580,1,0,34,63,47,-16,A
Christopher Lutz,2580,1,0,34,63,44,-19,B
Christopher Lutz,2580,1,0,34,67,47,-20,C
Christopher Lutz,2580,1,0,34,52,53,1,D
Pablo San Segundo Carrillo,2485,1,1,26,48,69,21,A
Pablo San Segundo Carrillo,2485,1,1,26,34,65,31,B
Pablo San Segundo Carrillo,2485,1,1,26,65,58,-7,C
Pablo San Segundo Carrillo,2485,1,1,26,75,50,-25,D
Vassily Ivanchuk,2695,5,2.5,119,28,62,34,A
Vassily Ivanchuk,2695,5,2.5,119,24,65,41,D
Miguel Illescas Cordoba,2590,5,3.5,128,39,55,16,A
Miguel Illescas Cordoba,2590,5,3.5,128,28,60,32,C
Miguel Illescas Cordoba,2590,5,3.5,128,31,59,28,D
Leonid Yurtaev,2530,1,1,37,48,49,1,A
Leonid Yurtaev,2530,1,1,37,45,49,4,C
Leonid Yurtaev,2530,1,1,37,43,46,3,D
Hicham Hamdouchi,2530,1,0,34,56,53,-3,A
Hicham Hamdouchi,2530,1,0,34,52,59,7,D
Mikhail Ulibin,2510,2,1.5,70,24,66,42,A
Mikhail Ulibin,2510,2,1.5,70,33,54,21,B
Mikhail Ulibin,2510,2,1.5,70,24,56,32,C
Mikhail Ulibin,2510,2,1.5,70,27,53,26,D
Michael Adams,2640,4,3,150,27,55,28,A
Michael Adams,2640,4,3,150,24,55,31,B
Michael Adams,2640,4,3,150,24,55,31,C
Michael Adams,2640,4,3,150,20,59,39,D
Pablo Ricardi,2495,1,0,43,29,46,17,A
Pablo Ricardi,2495,1,0,43,27,54,27,B
Pablo Ricardi,2495,1,0,43,26,63,37,C
Pablo Ricardi,2495,1,0,43,30,56,26,D
Jan H Timman,2635,3,0.5,78,52,54,2,A
Jan H Timman,2635,3,0.5,78,50,59,9,C
Jan H Timman,2635,3,0.5,78,47,58,11,D
Boris F Gulko,2590,4,2.5,140,48,54,6,A
Boris F Gulko,2590,4,2.5,140,39,57,18,D
Boris Gelfand,2685,4,1.5,156,32,62,30,A
Boris Gelfand,2685,4,1.5,156,30,60,30,C
Boris Gelfand,2685,4,1.5,156,29,63,34,D
Veselin Topalov,2645,6,5,199,43,59,16,A
Veselin Topalov,2645,6,5,199,38,60,22,C
Veselin Topalov,2645,6,5,199,34,65,31,D
Lasha Janjghava,2500,2,0,66,73,47,-26,A
Lasha Janjghava,2500,2,0,66,72,52,-20,C
Lasha Janjghava,2500,2,0,66,61,56,-5,D
Vidmantas Malisauskas,2510,1,0.5,38,16,63,47,A
Vidmantas Malisauskas,2510,1,0.5,38,20,58,38,B
Vidmantas Malisauskas,2510,1,0.5,38,15,66,51,C
Vidmantas Malisauskas,2510,1,0.5,38,12,68,56,D
Marek Matlak,2490,1,0.5,29,56,48,-8,A
Marek Matlak,2490,1,0.5,29,44,48,4,B
Marek Matlak,2490,1,0.5,29,43,45,2,C
Marek Matlak,2490,1,0.5,29,42,45,3,D
Raouf Gadjily,2260,1,0.5,29,61,41,-20,A
Raouf Gadjily,2260,1,0.5,29,50,48,-2,B
Raouf Gadjily,2260,1,0.5,29,49,41,-8,C
Raouf Gadjily,2260,1,0.5,29,54,38,-16,D
Joel Lautier,2645,4,1.5,77,36,51,15,A
Joel Lautier,2645,4,1.5,77,33,58,25,C
Joel Lautier,2645,4,1.5,77,30,58,28,D
Alon Greenfeld,2610,1,0,26,36,69,33,A
Alon Greenfeld,2610,1,0,26,30,73,43,B
Alon Greenfeld,2610,1,0,26,32,65,33,C
Alon Greenfeld,2610,1,0,26,28,69,41,D
Valery A Loginov,2510,1,0,26,67,46,-21,A
Valery A Loginov,2510,1,0,26,73,50,-23,C
Valery A Loginov,2510,1,0,26,51,50,-1,D
Ian Rogers,2560,1,0.5,22,42,46,4,A
Ian Rogers,2560,1,0.5,22,40,41,1,C
Ian Rogers,2560,1,0.5,22,29,50,21,D
Amador Rodriguez Cepedes,2515,1,0.5,38,19,71,52,A
Amador Rodriguez Cepedes,2515,1,0.5,38,19,68,49,B
Amador Rodriguez Cepedes,2515,1,0.5,38,21,71,50,C
Amador Rodriguez Cepedes,2515,1,0.5,38,22,63,41,D
Viktor Bologan,2600,1,0.5,38,20,58,38,A
Viktor Bologan,2600,1,0.5,38,22,60,38,B
Viktor Bologan,2600,1,0.5,38,28,53,25,C
Viktor Bologan,2600,1,0.5,38,27,58,31,D
Einar Gausel,2505,1,0.5,25,29,68,39,A
Einar Gausel,2505,1,0.5,25,24,64,40,C
Einar Gausel,2505,1,0.5,25,25,64,39,D
Emir Dizdarevic,2495,1,1,23,67,57,-10,A
Emir Dizdarevic,2495,1,1,23,49,61,12,B
Emir Dizdarevic,2495,1,1,23,74,61,-13,C
Emir Dizdarevic,2495,1,1,23,70,52,-18,D
Federico Manca,2375,1,0,23,90,44,-46,A
Federico Manca,2375,1,0,23,89,48,-41,B
Federico Manca,2375,1,0,23,130,39,-91,C
Federico Manca,2375,1,0,23,122,39,-83,D
Alexander Morozevich,2575,4,2,124,55,54,-1,A
Alexander Morozevich,2575,4,2,124,37,58,21,D
Igor Miladinovic,2350,1,0,38,39,53,14,A
Igor Miladinovic,2350,1,0,38,37,50,13,B
Igor Miladinovic,2350,1,0,38,35,50,15,C
Igor Miladinovic,2350,1,0,38,42,47,5,D
Vladimir Kramnik,2725,3,2.5,116,22,59,37,A
Vladimir Kramnik,2725,3,2.5,116,23,65,42,C
Vladimir Kramnik,2725,3,2.5,116,24,59,35,D
Branko Damljanovic,2505,2,0,87,48,47,-1,A
Branko Damljanovic,2505,2,0,87,43,52,9,C
Branko Damljanovic,2505,2,0,87,44,46,2,D
Vadim Milov,2565,1,0.5,36,44,42,-2,A
Vadim Milov,2565,1,0.5,36,31,50,19,B
Vadim Milov,2565,1,0.5,36,36,58,22,C
Vadim Milov,2565,1,0.5,36,37,56,19,D
Anthony J Miles,2570,2,0.5,64,60,59,-1,A
Anthony J Miles,2570,2,0.5,64,46,56,10,B
Anthony J Miles,2570,2,0.5,64,48,55,7,C
Anthony J Miles,2570,2,0.5,64,42,56,14,D
Kevin Spraggett,2530,1,1,35,34,51,17,A
Kevin Spraggett,2530,1,1,35,31,57,26,C
Kevin Spraggett,2530,1,1,35,33,54,21,D
Eric Lobron,2580,2,0.5,60,44,43,-1,A
Eric Lobron,2580,2,0.5,60,36,52,16,B
Eric Lobron,2580,2,0.5,60,39,50,11,C
Eric Lobron,2580,2,0.5,60,36,57,21,D
Jordi Magem Badals,2520,1,0.5,27,20,59,39,A
Jordi Magem Badals,2520,1,0.5,27,33,56,23,B
